Provincia,Localidad,Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G,Latitud,Longitud
BUENOS AIRES,Ciudad Jardin El Libertador,63479,NO,NO,NO,NO,NO,NO,NO,SI,SI,-34.5416520781805,-58.5959093634496
BUENOS AIRES,Va Ma Irene De Los Remedios De Escalada,1265,NO,SI,NO,NO,NO,NO,NO,SI,SI,-34.5646397095177,-58.5922548425316
BUENOS AIRES,Villa Ayacucho,3939,NO,SI,NO,SI,NO,NO,NO,SI,SI,-34.5904132636755,-58.5530430923958
BUENOS AIRES,Juan José Paso,2176,NO,NO,NO,SI,NO,SI,SI,SI,SI,-35.8524740557321,-62.2962123802194
BUENOS AIRES,Magdala,195,NO,NO,NO,NO,NO,SI,SI,NO,NO,-36.0846707903374,-61.7254747841859
BUENOS AIRES,Mones Cazón,1764,NO,NO,SI,NO,NO,SI,SI,SI,SI,-36.2301776476091,-62.0069944091925
BUENOS AIRES,Nueva Plata,206,NO,NO,NO,NO,NO,SI,SI,NO,NO,-35.9199117438484,-61.8133995164977
BUENOS AIRES,Pehuajó,31533,SI,NO,SI,SI,NO,SI,SI,SI,SI,-35.8123030689596,-61.8988207561037
BUENOS AIRES,San Bernardo (Est. Guanaco),282,NO,NO,NO,NO,NO,SI,SI,NO,NO,-35.7137365347985,-61.6477830181101
BUENOS AIRES,San Esteban,92,NO,NO,NO,NO,NO,SI,NO,NO,NO,-35.73274,-61.74393
BUENOS AIRES,Bocayuva,83,NO,NO,NO,NO,NO,NO,NO,NO,SI,-36.2065730139324,-63.0761554731554
BUENOS AIRES,De Bary,63,NO,NO,NO,NO,NO,NO,NO,NO,NO,-36.3416806655424,-63.2611533171506
BUENOS AIRES,Pellegrini,5115,SI,SI,SI,SI,SI,SI,SI,SI,SI,-36.2697352282386,-63.1652861097017
BUENOS AIRES,Acevedo,1499,SI,SI,NO,NO,NO,SI,SI,SI,SI,-33.755665348987,-60.4408373865386
BUENOS AIRES,Fontezuela,365,SI,NO,NO,SI,NO,SI,SI,NO,NO,-33.9138392371386,-60.4628650932084
BUENOS AIRES,Guerrico,774,NO,SI,NO,NO,NO,SI,NO,SI,SI,-33.6745849638169,-60.4006865938611
BUENOS AIRES,Juan A. de la Peña,211,NO,NO,NO,NO,NO,SI,NO,NO,NO,-33.8322767381074,-60.4864895356947
BUENOS AIRES,Juan Anchorena (Est. Urquiza),976,SI,NO,NO,SI,NO,SI,SI,SI,SI,-33.9263378592898,-60.3829034809436
CABA,PUERTO MADERO,6726,SI,SI,SI,SI,SI,SI,SI,SI,SI,-34.6092161933037,-58.3563809151849
CATAMARCA,Los Varela,443,NO,NO,NO,NO,SI,NO,NO,NO,SI,-27.9279942328057,-65.8822302327591
CATAMARCA,Singuil,295,NO,NO,NO,NO,NO,NO,NO,NO,SI,-27.8142168571341,-65.8670660017181
CATAMARCA,Ancasti,361,NO,NO,NO,NO,SI,NO,NO,NO,SI,-28.809829766706,-65.5021019996524
CATAMARCA,Anquincila,202,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.7545936474404,-65.5495102803337
CATAMARCA,La Candelaria,77,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.7207622901373,-65.4106917370235
CATAMARCA,La Majada,154,NO,NO,NO,NO,NO,NO,NO,NO,NO,-29.0295107636719,-65.5499567687055
CATAMARCA,Aconquija,0,NO,NO,NO,NO,SI,NO,NO,SI,SI,-27.4743798884533,-66.0266884349829
CATAMARCA,Alto De Las Juntas,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-27.4511959792163,-66.0199688270559
CATAMARCA,Amanao,29,NO,NO,NO,NO,NO,NO,NO,SI,NO,-27.5275895579827,-66.5156761677031
CATAMARCA,Andalgalá,12600,SI,NO,NO,NO,SI,SI,SI,SI,SI,-27.5732225954972,-66.3235466394645
CABA,MONTE CASTRO,33623,SI,SI,SI,SI,SI,SI,SI,SI,SI,-34.6192974826904,-58.5065803391285
CORDOBA,Malagueño,7136,SI,NO,NO,SI,NO,SI,SI,SI,SI,-31.4648051043666,-64.3584261973277
CORDOBA,Mi Valle,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-31.5725913753684,-64.3341910295503
CORDOBA,Milenica,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-31.4572735024583,-64.4057106148379
CORDOBA,Monte Ralo,518,NO,NO,NO,NO,NO,SI,NO,SI,SI,-31.9115749813288,-64.2399918461068
CORDOBA,Potrero de Garay,1017,NO,NO,NO,SI,NO,SI,SI,SI,SI,-31.7824159665775,-64.5424068778316
CORDOBA,Rafael García,555,NO,NO,NO,NO,NO,SI,SI,NO,SI,-31.6465373949134,-64.2584787728338
CORDOBA,San Clemente,134,NO,NO,NO,SI,NO,NO,SI,SI,SI,-31.7166546515515,-64.6265869046185
CABA,VILLA CRESPO,81959,SI,SI,SI,SI,SI,SI,SI,SI,SI,-34.5988344062647,-58.4427221412974
FORMOSA,Villa General Manuel Belgrano,4676,NO,NO,NO,SI,NO,SI,SI,NO,SI,-24.9388283555888,-59.0290877277901
FORMOSA,Buena Vista,887,NO,NO,NO,SI,NO,SI,SI,NO,SI,-25.0712122663672,-58.3867799081037
FORMOSA,El Espinillo,4060,NO,NO,NO,NO,NO,SI,SI,SI,SI,-24.9799888263685,-58.5537877142505
FORMOSA,Laguna Gallo,261,NO,NO,NO,NO,NO,NO,NO,NO,NO,-25.2677752833691,-58.7427948347143
FORMOSA,Misión Tacaagle,2244,NO,NO,NO,NO,NO,SI,SI,NO,SI,-24.979650567657,-58.8227434439732
FORMOSA,Portón Negro,417,NO,NO,NO,NO,NO,NO,NO,NO,NO,-24.9663598975615,-58.7419749100008
FORMOSA,Tres Lagunas,1598,SI,NO,NO,NO,SI,SI,SI,NO,SI,-25.2153644371658,-58.5132694906705
JUJUY,Valle Grande,538,NO,NO,NO,NO,NO,SI,NO,NO,NO,-23.4755402454172,-64.9470001466936
JUJUY,Barrios,187,NO,NO,NO,SI,NO,NO,NO,NO,NO,-22.2462779565987,-65.5278717064727
JUJUY,Cangrejillos,181,NO,NO,NO,SI,NO,NO,NO,NO,NO,-22.4229613059544,-65.5801247511292
JUJUY,El Cóndor,146,NO,NO,NO,NO,NO,NO,NO,NO,NO,-22.383451243468,-65.3279048344849
JUJUY,La Intermedia,178,NO,NO,NO,SI,NO,NO,NO,NO,NO,-22.4224885948586,-65.700385084978
JUJUY,La Quiaca,16874,SI,NO,NO,SI,SI,SI,SI,NO,SI,-22.100030990273,-65.5962624926205
JUJUY,Llulluchayoc,91,NO,NO,NO,NO,NO,NO,NO,NO,NO,-22.5152169464206,-65.3702937518639
JUJUY,Pumahuasi,233,NO,NO,NO,SI,NO,NO,NO,NO,SI,-22.2890579793897,-65.6786766560839
JUJUY,San Jose,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-22.1378271107898,-65.3097886156379
JUJUY,Yavi,378,NO,NO,NO,NO,NO,NO,NO,NO,NO,-22.130283,-65.46169
JUJUY,Yavi Chico,33,NO,NO,NO,SI,NO,NO,NO,NO,NO,-22.0909983923897,-65.4650631210317
LA PAMPA,Doblas,1586,NO,SI,NO,SI,SI,SI,SI,NO,NO,-37.1521838816608,-64.0140550927574
LA PAMPA,Macachín,4814,NO,NO,NO,SI,SI,SI,SI,NO,SI,-37.1369555361687,-63.667141835534
LA PAMPA,Miguel Riglos,2034,NO,NO,NO,SI,SI,SI,SI,NO,SI,-36.8538749058938,-63.6881846143541
LA PAMPA,Rolón,678,NO,NO,NO,NO,SI,SI,SI,NO,SI,-37.166824214775,-63.4171582009534
LA PAMPA,Tomas M. Anchorena,307,NO,NO,NO,NO,SI,NO,SI,NO,NO,-36.8406606874148,-63.5205021645149
LA PAMPA,Anzoategui,68,NO,NO,NO,NO,SI,NO,NO,NO,NO,-38.9630526765691,-63.8608882456791
LA PAMPA,La Adela,1904,NO,SI,NO,NO,SI,SI,NO,SI,SI,-38.9739618507806,-64.0893166949512
LA PAMPA,Anguil,1705,NO,NO,NO,SI,SI,SI,SI,SI,SI,-36.527922625355,-64.010555897973
MENDOZA,San Martín,79476,SI,NO,NO,SI,NO,SI,NO,SI,SI,-33.0732178033808,-68.4605125505865
MENDOZA,Tres Porteñas,2545,NO,NO,NO,SI,NO,SI,SI,SI,SI,-32.8994801779562,-68.3990962886724
MENDOZA,25 de Mayo,1450,NO,SI,SI,NO,NO,SI,SI,SI,SI,-34.5859138924719,-68.5495682219631
MENDOZA,Barrio Campos El Toledano,956,NO,NO,NO,NO,NO,NO,NO,SI,SI,-34.573654040475,-68.3294341868083
MENDOZA,Barrio Echeverria,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-34.6278079094528,-68.4330730738277
MENDOZA,Barrio El Nevado,160,NO,NO,NO,NO,NO,NO,NO,NO,NO,-34.7898637210549,-67.9874651693673
MENDOZA,Barrio Empleados de Comercio,208,NO,NO,NO,NO,NO,NO,NO,NO,NO,-34.5522300096664,-68.3032401705615
MENDOZA,Barrio Intendencia,120,NO,NO,NO,NO,NO,NO,NO,SI,SI,-34.645100562517,-68.2754543992412
MENDOZA,Barrio Las Rosas,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-34.6278079094528,-68.4330730738277
MENDOZA,Barrio Primavera,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-34.6298100948936,-68.5105923910427
MENDOZA,Capitán Montoya,362,NO,NO,NO,NO,NO,SI,NO,SI,SI,-34.5835613146884,-68.4654391114406
MENDOZA,Cuadro Benegas,1253,SI,NO,NO,SI,NO,SI,SI,NO,NO,-34.6331750282237,-68.2302164082512
MENDOZA,Cuadro Nacional,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-34.6175050676523,-68.2817525680486
MENDOZA,El Nihuil,1030,NO,NO,NO,NO,SI,SI,SI,NO,NO,-35.0353713864246,-68.6806149266928
MENDOZA,El Sosneado,65,NO,NO,NO,SI,NO,NO,NO,NO,NO,-35.0821772227253,-69.5924127887533
MENDOZA,El Tropezón,462,NO,NO,NO,NO,NO,NO,NO,NO,NO,-34.6856449091453,-68.2855505604444
MENDOZA,Goudge,2126,NO,SI,NO,NO,NO,SI,SI,SI,SI,-34.6803228490363,-68.1358422919666
NEUQUEN,Neuquén,231198,SI,SI,SI,SI,SI,SI,SI,SI,SI,-38.9492856796033,-68.0839057621977
NEUQUEN,Plaza Huincul,13172,NO,NO,NO,NO,SI,SI,NO,SI,SI,-38.9290709532125,-69.2021594435231
NEUQUEN,Plottier,32390,SI,SI,NO,SI,SI,SI,NO,SI,SI,-38.9510561611213,-68.2478403865049
NEUQUEN,Senillosa,7542,NO,NO,NO,SI,SI,SI,SI,SI,SI,-39.0113034801537,-68.4333833911279
NEUQUEN,Villa El Chocón,707,NO,NO,NO,NO,NO,SI,SI,NO,SI,-39.2610101785628,-68.7842564223565
NEUQUEN,Vista Alegre Norte,895,NO,NO,NO,NO,NO,SI,NO,SI,SI,-38.7277123127679,-68.1721438862367
NEUQUEN,Vista Alegre Sur,1513,NO,NO,NO,NO,SI,NO,NO,NO,NO,-38.7715537254998,-68.1369187198489
NEUQUEN,Junín de los Andes,12621,SI,SI,NO,SI,SI,SI,SI,SI,SI,-39.9494720138355,-71.0703335609136
SAN LUIS,Potrerillo,40,NO,NO,NO,NO,NO,SI,NO,NO,NO,-32.671401244488,-65.6626272217675
SAN LUIS,Puerta Colorada,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.53456755,-65.39953581
RIO NEGRO,General Enrique Godoy,3112,NO,NO,NO,SI,SI,SI,NO,SI,SI,-39.0795501222919,-67.1575508259755
RIO NEGRO,General Fernández Oro,6772,SI,NO,SI,SI,SI,SI,SI,SI,SI,-38.95436020459,-67.9251089784989
RIO NEGRO,General Roca,81534,SI,SI,SI,SI,SI,SI,SI,SI,SI,-39.0267025182087,-67.5748540962425
RIO NEGRO,Ingeniero Luis A. Huergo,6227,SI,NO,SI,SI,SI,SI,SI,SI,SI,-39.0711757468082,-67.2328876350348
RIO NEGRO,Ingeniero Otto Krause,295,NO,NO,NO,NO,NO,SI,NO,NO,NO,-39.1114281023989,-66.9939096262054
RIO NEGRO,Mainqué,1848,NO,NO,NO,NO,SI,SI,NO,NO,SI,-39.0637561999382,-67.3042811813575
RIO NEGRO,Paso Córdova,1024,NO,NO,NO,NO,NO,SI,NO,NO,NO,-39.1077504096641,-67.6277074998828
RIO NEGRO,Península Ruca Co,158,NO,NO,NO,NO,NO,NO,NO,NO,NO,-38.7010665100453,-68.0277179698786
RIO NEGRO,Peñas Blancas,0,NO,NO,NO,NO,SI,NO,NO,NO,NO,-37.6830439804041,-67.8688871212575
RIO NEGRO,Puente Cero,653,NO,NO,NO,NO,NO,SI,NO,SI,SI,-39.0436,-67.5544
RIO NEGRO,Sargento Vidal,814,NO,NO,NO,SI,NO,SI,NO,NO,SI,-38.6856409614896,-68.1580780282182
RIO NEGRO,Tres Luces,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-38.9655980210737,-67.9509550220406
RIO NEGRO,Villa Alberdi,693,NO,NO,NO,NO,NO,SI,NO,NO,NO,-39.1283463654662,-67.0481125141998
RIO NEGRO,Villa del Parque,432,NO,NO,NO,NO,NO,SI,NO,NO,NO,-39.1258079817539,-66.9976300412367
RIO NEGRO,Villa Manzano,2697,NO,NO,NO,SI,SI,SI,SI,SI,SI,-38.6806041543676,-68.2157180851266
SAN JUAN,Villa Mercedes,1439,NO,NO,NO,NO,SI,SI,SI,NO,SI,-30.1088721898605,-68.7009429184891
SAN JUAN,Barrio Municipal,973,NO,NO,NO,NO,NO,NO,NO,NO,NO,-31.7523486776689,-68.5597213740804
SAN JUAN,Barrio Ruta 40,231,NO,NO,NO,NO,NO,NO,NO,SI,SI,-31.8595308229437,-68.5345166485174
SAN JUAN,Carpintería,1134,NO,NO,NO,NO,NO,NO,SI,NO,SI,-31.8301409850684,-68.5420989256398
SAN JUAN,La Rinconada,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-31.6952378674877,-68.5923025771378
SAN JUAN,Las Piedritas,588,NO,NO,NO,NO,NO,NO,NO,NO,NO,-31.629474322189,-68.6080765638159
SAN JUAN,Quinto Cuartel,1661,NO,NO,NO,NO,NO,SI,SI,SI,SI,-31.6140359426027,-68.6001745092873
SAN JUAN,Villa Aberastain,0,NO,NO,NO,NO,NO,SI,NO,SI,SI,-31.65701277213,-68.573608949336
SAN JUAN,Villa Aberastain - La Rinconada,15409,SI,NO,SI,NO,SI,SI,SI,NO,NO,-31.6952378674877,-68.5923025771378
SAN JUAN,Villa Barbosa - Villa Nacusi,24240,NO,NO,NO,NO,NO,SI,NO,SI,SI,-31.6219383886537,-68.5359580395485
SAN JUAN,Villa Barboza,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,-31.5921799746836,-68.5723924425069
SAN JUAN,Villa Centenario,778,NO,NO,NO,NO,NO,NO,NO,SI,SI,-31.668402703149,-68.5222919302359
SAN JUAN,Villa Nacusi,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-31.6219383886537,-68.5359580395485
SAN JUAN,El Medanito,0,NO,NO,NO,NO,NO,SI,NO,SI,NO,-31.583482529045,-68.4697872532749
SAN JUAN,Rawson,109424,SI,NO,SI,NO,NO,SI,SI,SI,SI,-31.5696190485463,-68.5577689018569
SAN JUAN,Villa Bolaños,520,NO,NO,NO,NO,NO,NO,NO,NO,NO,-31.6292970053945,-68.4706676954017
SAN JUAN,Villa Krause,0,NO,NO,NO,NO,NO,SI,NO,SI,SI,-31.583718555606,-68.5410817167198
SANTA CRUZ,Puerto Deseado,14183,SI,NO,SI,NO,SI,NO,SI,SI,SI,-47.7514649275067,-65.9012043680086
SANTA CRUZ,Tellier,58,NO,NO,NO,NO,NO,NO,NO,NO,NO,-47.6487686074581,-66.0446356831872
SANTA CRUZ,28 de Noviembre,6145,NO,NO,NO,SI,SI,SI,SI,SI,SI,-51.5787581525544,-72.2080410883792
SANTA CRUZ,El Turbio (Est. Gobernador Mayer),55,NO,NO,NO,NO,SI,NO,NO,NO,NO,-51.6805338519685,-72.0874860687819
SANTA CRUZ,Julia Dufour,293,NO,NO,NO,NO,NO,NO,NO,NO,SI,-51.5406111767208,-72.2398967258576
SANTA CRUZ,Mina 3,27,NO,NO,NO,NO,NO,NO,NO,SI,NO,-51.5487660455569,-72.2333909775383
SANTA CRUZ,Río Gallegos,95796,SI,SI,SI,SI,SI,NO,SI,SI,SI,-51.6214349839165,-69.2290509293744
SANTA CRUZ,Rospentek,677,NO,NO,NO,NO,NO,NO,SI,NO,NO,-51.6639328934924,-72.1426988306974
SANTA CRUZ,Yacimientos Río Turbio,8814,SI,NO,NO,NO,SI,NO,SI,SI,SI,-51.5328383738253,-72.3341032077956
SANTA CRUZ,El Calafate,16655,SI,NO,NO,NO,SI,SI,SI,SI,SI,-50.3373208485428,-72.2619950698979
SANTA CRUZ,El Chaltén,1627,NO,NO,NO,SI,SI,SI,SI,NO,NO,-49.3319731177032,-72.8916267088672
SANTA CRUZ,Tres Lagos,282,NO,NO,NO,NO,SI,NO,SI,NO,NO,-49.5990148275349,-71.445802241684
SANTA CRUZ,Los Antiguos,3363,NO,NO,SI,NO,SI,SI,SI,NO,SI,-46.5487484894558,-71.6274835082657
SAN LUIS,Rincon Del Carmen,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.4615843296251,-65.4800247653516
SAN LUIS,San Fernando,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.71332748,-65.6864429
SAN LUIS,San Isidro,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.5346535061633,-65.5271625081663
SAN LUIS,San Martín,697,SI,NO,SI,NO,NO,SI,SI,NO,NO,-32.4132690463752,-65.6759306690121
SAN LUIS,San Vicente,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.30836924,-65.69101867
SAN LUIS,Tala Verde,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.40896557,-65.56209159
SAN LUIS,Villa de Praga,181,NO,NO,NO,NO,SI,SI,SI,NO,NO,-32.5339640778181,-65.6477042790938
SANTA CRUZ,Comandante Luis Piedrabuena,6405,SI,SI,SI,NO,SI,SI,SI,SI,SI,-49.9859909808201,-68.9130816915927
SANTA CRUZ,Puerto Santa Cruz,4431,SI,SI,SI,NO,SI,NO,SI,NO,SI,-50.0171892721878,-68.5248246324655
SANTA CRUZ,Caleta Olivia,51733,NO,SI,NO,SI,SI,SI,NO,SI,SI,-46.4459492303195,-67.5251564969847
SANTA CRUZ,Cañadón Seco,879,NO,NO,NO,SI,SI,SI,NO,SI,NO,-46.5588457703439,-67.616856368573
SANTA CRUZ,Fitz Roy,326,NO,NO,NO,NO,NO,NO,NO,SI,SI,-47.0257940308205,-67.2542856564871
SANTA CRUZ,Jaramillo,420,NO,NO,NO,NO,NO,SI,SI,NO,NO,-47.1847032165887,-67.145582198474
SANTA CRUZ,Koluel Kaike,250,NO,NO,NO,NO,NO,NO,NO,SI,SI,-46.7168267498228,-68.2279614588974
SANTA CRUZ,Las Heras,17821,NO,NO,NO,SI,SI,SI,NO,SI,SI,-46.5424553787867,-68.9341773229667
SANTA CRUZ,Pico Truncado,20889,NO,NO,NO,SI,SI,SI,NO,SI,SI,-46.7938981244061,-67.9575704898943
SANTA CRUZ,Perito Moreno,4617,NO,SI,SI,NO,SI,NO,SI,SI,SI,-46.5921416878797,-70.9257278426639
SANTA CRUZ,Puerto San Julián,7894,SI,SI,SI,NO,SI,SI,SI,SI,SI,-49.307703595363,-67.7319702926075
SANTA CRUZ,Bajo Caracoles,33,NO,NO,NO,NO,SI,NO,NO,NO,NO,-47.4461490043983,-70.9285155605965
SANTA CRUZ,Gobernador Gregores,4497,NO,NO,NO,SI,SI,NO,SI,NO,NO,-48.7521223249696,-70.2442035901869
SANTA CRUZ,Hipólito Yrigoyen,266,NO,NO,NO,NO,NO,NO,SI,NO,NO,-47.5667812360399,-71.7434756314323
SANTA FE,Campo Garay,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-29.6911529704255,-61.6024410919082
SANTA FE,Esteban Rams,169,NO,NO,NO,NO,SI,SI,SI,NO,SI,-29.7726717957721,-61.4881512346811
SANTA FE,Gato Colorado,998,NO,NO,NO,NO,SI,NO,SI,NO,SI,-28.0245785095892,-61.1879373297868
SANTA FE,Gregoria Pérez de Denis (Est. El Nochero),1358,NO,NO,NO,NO,SI,SI,SI,NO,SI,-28.2296230607257,-61.5297529930521
SANTA FE,Independencia,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,-29.3710772,-61.755619
SANTA FE,Logroño,630,NO,NO,NO,NO,NO,SI,SI,SI,SI,-29.5042812797874,-61.6967327802837
SANTA FE,Montefiore,146,NO,NO,NO,NO,SI,SI,SI,NO,NO,-29.6678698226711,-61.867108287483
SANTA FE,Pozo Borrado,980,SI,NO,NO,NO,NO,SI,SI,NO,SI,-28.9399423031181,-61.7055999743386
SANTA FE,San Bernardo,228,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.6300342810186,-61.5069219893981
SANTA FE,Santa Margarita,993,NO,NO,NO,NO,SI,SI,SI,NO,SI,-28.3149549140447,-61.550329937355
SANTA FE,Pavón Arriba,1834,NO,NO,NO,SI,NO,SI,SI,SI,SI,-33.3134173933438,-60.8249758944661
SANTA FE,Peyrano,2517,NO,SI,NO,NO,NO,NO,SI,NO,SI,-33.5411378598405,-60.804329558703
SANTA FE,Rueda,471,NO,NO,NO,NO,NO,SI,SI,NO,NO,-33.335855095367,-60.4608740548372
SANTA FE,Santa Teresa,3039,SI,SI,NO,SI,NO,SI,SI,SI,SI,-33.4385471621789,-60.7911542772276
SANTA FE,Sargento Cabral,1007,NO,NO,NO,SI,NO,SI,SI,NO,SI,-33.4330128597835,-60.6301906902003
SANTA FE,Stephenson,54,NO,NO,NO,NO,NO,NO,NO,NO,SI,-33.4178567628002,-60.5572137324943
SANTA FE,Theobald,421,NO,NO,NO,NO,NO,NO,SI,NO,SI,-33.3122172562755,-60.3120513587534
SANTA FE,Villa Constitución,47374,SI,SI,NO,SI,NO,SI,SI,SI,SI,-33.2324133911798,-60.3324988273466
SANTA FE,Cayastá,3367,NO,NO,NO,NO,NO,SI,SI,SI,SI,-31.2023253009306,-60.1614504193394
SANTA FE,Helvecia,5756,NO,SI,NO,NO,NO,SI,SI,NO,SI,-31.0992706781177,-60.0881512872483
SANTA FE,Los Zapallos,873,NO,SI,NO,NO,NO,NO,SI,NO,SI,-31.4956365531425,-60.4286467714748
SANTA FE,Saladero Mariano Cabal,588,NO,NO,NO,NO,NO,SI,SI,NO,SI,-30.9229849971234,-60.0481154588667
SANTA FE,Santa Rosa de Calchines,3435,SI,SI,NO,NO,NO,NO,SI,SI,SI,-31.422365592266,-60.3348940800468
SANTA FE,Aarón Castellanos (Est. Castellanos),236,NO,NO,NO,NO,NO,SI,SI,NO,SI,-34.3345323396045,-62.3748007656351
SANTA FE,Larrechea,487,NO,NO,NO,NO,NO,SI,SI,NO,SI,-31.9361305275575,-61.0477166860408
SANTA FE,Loma Alta,225,SI,NO,NO,SI,NO,NO,SI,NO,NO,-31.9614431890621,-61.1783800456556
SANTA FE,López (Est. San Martín de Tours),1368,SI,SI,NO,NO,NO,NO,SI,NO,SI,-31.9069668930749,-61.2799295377437
SANTA FE,Maciel,5634,SI,SI,NO,NO,NO,SI,SI,SI,SI,-32.4587652553057,-60.8931126475643
SANTA FE,Monje,1838,SI,NO,NO,NO,NO,NO,SI,SI,SI,-32.358735658961,-60.9429043010117
SANTA FE,Puerto Aragón,213,NO,NO,NO,NO,NO,NO,NO,NO,NO,-32.2447218281238,-60.9239839784214
SANTA FE,San Eugenio,79,NO,NO,NO,SI,NO,NO,NO,NO,SI,-32.0768953861827,-61.1174234926527
SANTA FE,San Fabián,820,SI,SI,NO,NO,NO,SI,SI,NO,NO,-32.1383718722873,-60.9832660246346
SANTA FE,San Genaro,4070,SI,NO,NO,NO,NO,SI,SI,SI,SI,-32.3735383941398,-61.3606569211003
SANTA FE,San Genaro Norte,4661,SI,SI,NO,NO,NO,NO,SI,NO,SI,-32.3658073636946,-61.3401798286706
SANTA FE,Angeloni,62,NO,NO,NO,NO,NO,SI,NO,NO,NO,-30.8575177090903,-60.6486098681792
SANTA FE,Cayastacito,329,NO,NO,NO,NO,NO,SI,SI,NO,NO,-31.1150071573313,-60.5814003944463
SANTA FE,Colonia Dolores,502,NO,NO,NO,NO,NO,SI,NO,NO,SI,-30.3836825866932,-60.3307254883154
SANTA FE,Esther,41,NO,NO,NO,NO,NO,SI,NO,NO,NO,-31.0434861128335,-60.6448661369776
SANTA FE,Gobernador Crespo,5335,SI,SI,NO,NO,NO,SI,SI,SI,SI,-30.3648346894928,-60.4011684048308
SANTIAGO DEL ESTERO,Santiago del Estero,252192,SI,SI,SI,SI,SI,SI,SI,SI,SI,-27.8089009906807,-64.2166602117129
SANTIAGO DEL ESTERO,Vuelta de la Barranca,219,NO,NO,NO,NO,NO,SI,NO,SI,SI,-27.8528,-64.23
SANTIAGO DEL ESTERO,Yanda,201,NO,NO,NO,NO,NO,SI,NO,NO,NO,-27.8717,-64.2444
SANTIAGO DEL ESTERO,Ancaján,166,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.4435975805854,-64.8622051979914
SANTIAGO DEL ESTERO,Choya,1042,SI,NO,NO,SI,SI,NO,SI,SI,SI,-28.49424,-64.8563
SANTIAGO DEL ESTERO,Estación La Punta,409,SI,NO,NO,NO,NO,NO,SI,NO,NO,-28.4336985809233,-64.6630390297412
SANTIAGO DEL ESTERO,Frías,26649,SI,NO,NO,SI,SI,SI,SI,SI,SI,-28.6752274468134,-65.043543609352
SANTIAGO DEL ESTERO,Laprida,1197,NO,NO,NO,SI,NO,SI,NO,NO,SI,-28.4073548165504,-64.4541927821887
SANTIAGO DEL ESTERO,San Pedro,87,NO,NO,NO,NO,NO,NO,NO,NO,NO,-28.46011,-64.86656
SANTIAGO DEL ESTERO,Tapso,691,NO,NO,NO,SI,NO,SI,NO,SI,SI,-28.4006,-65.1019
SANTIAGO DEL ESTERO,Villa La Punta,819,NO,NO,NO,SI,SI,SI,NO,NO,SI,-28.4059960583853,-64.7158920819925
SANTIAGO DEL ESTERO,El Caburé,737,NO,NO,NO,NO,NO,SI,NO,NO,SI,-26.0030698341396,-62.323388601784
SANTIAGO DEL ESTERO,La Firmeza,69,NO,NO,NO,NO,NO,SI,NO,NO,NO,-25.9734496033409,-63.1213341247899
SANTIAGO DEL ESTERO,Los Pirpintos,1729,NO,NO,NO,SI,SI,NO,NO,NO,SI,-26.1143281340404,-62.0443344069224
SANTIAGO DEL ESTERO,Los Tigres,161,NO,NO,NO,NO,NO,SI,NO,NO,SI,-25.9094965483747,-62.5920554191228
TUCUMAN,Famaillá,22924,SI,NO,NO,SI,SI,SI,SI,SI,SI,-27.0450456348935,-65.3956359866229
TUCUMAN,Ingenio Fronterita,13,NO,NO,NO,NO,NO,NO,NO,NO,NO,-27.0354707281153,-65.455616412105
TUCUMAN,Graneros,2375,NO,NO,NO,NO,SI,NO,SI,SI,SI,-27.6485245594157,-65.4389216777288
TUCUMAN,Lamadrid,2841,NO,NO,NO,NO,NO,SI,SI,SI,SI,-27.6466143101473,-65.2504927223474
TUCUMAN,Taco Ralo,1241,NO,NO,NO,NO,NO,SI,SI,SI,SI,-27.8350683836867,-65.1946017699559
TUCUMAN,Juan Bautista Alberdi,18430,SI,NO,NO,NO,SI,NO,SI,SI,SI,-27.5859774039585,-65.620843677012
TUCUMAN,Villa Belgrano,1205,NO,NO,NO,NO,NO,NO,SI,NO,NO,-27.5271408525417,-65.614612836175
